patch_id,city_code,patch_idx,centroid_lat,centroid_lon,minx_utm,miny_utm,maxx_utm,maxy_utm,crs_utm,n_segments,n_intersections,n_nodes_in_patch,n_components,n_nodes_largest,largest_fraction,entropy_raw,entropy_normalised,entropy_weighted_raw,entropy_weighted_norm,phi,n_edges_used,n_nodes_used,n_3way,n_deadend,proportion_4way,proportion_3way,proportion_deadend,mean_edge_length,total_edge_length,circuity
chicago_0577,chicago,577,41.690841,-87.654809,445108.44,4615258.65,445908.44,4616058.65,EPSG:32616,1738,444,444,3,442,0.9955,1.57271,0.438873,1.566604,0.437169,0.992802,1572,442,135,12,0.640271,0.30543,0.027149,35.57,28025.98,1.007808
cairo_2111,cairo,2111,30.281698,31.820345,386143.78,3350189.41,386943.78,3350989.41,EPSG:32636,276,108,108,2,107,0.9907,1.499778,0.418521,1.509785,0.421314,0.997332,242,107,53,37,0.056075,0.495327,0.345794,56.23,6803.45,1.012095
portland_0320,portland,320,45.544428,-122.636755,527956.84,5043096.47,528756.84,5043896.47,EPSG:32610,290,78,78,2,77,0.9872,1.553224,0.433435,1.655132,0.461873,0.994228,234,77,39,7,0.311688,0.506494,0.090909,82.15,9611.04,1.020081
detroit_0267,detroit,267,42.353528,-83.14843,322656.5,4690864.74,323456.5,4691664.74,EPSG:32617,440,118,118,2,117,0.9915,1.50842,0.420933,1.481217,0.413341,0.996911,358,117,55,11,0.34188,0.470085,0.094017,70.84,12679.47,1.010679
chicago_0914,chicago,914,41.748991,-87.55918,453108.44,4621658.65,453908.44,4622458.65,EPSG:32616,1806,460,460,2,459,0.9978,1.563899,0.436414,1.48387,0.414082,0.993466,1640,459,132,12,0.655773,0.287582,0.026144,38.34,31438.5,1.001866
portland_0389,portland,389,45.479484,-122.596228,531156.84,5035896.47,531956.84,5036696.47,EPSG:32610,380,99,99,1,99,1.0,1.588152,0.443182,1.458573,0.407023,0.99156,294,99,45,5,0.282828,0.454545,0.050505,87.38,12844.24,1.001438
houston_1423,houston,1423,29.763932,-95.245658,282472.3,3294340.6,283272.3,3295140.6,EPSG:32615,302,73,73,1,73,1.0,1.515576,0.422929,1.435387,0.400552,0.996538,224,73,32,2,0.328767,0.438356,0.027397,104.29,11679.95,1.016653
chicago_0806,chicago,806,41.777568,-87.607559,449108.44,4624858.65,449908.44,4625658.65,EPSG:32616,2046,529,529,1,529,1.0,1.55568,0.434121,1.47944,0.412845,0.994057,1864,529,160,18,0.627599,0.302457,0.034026,35.29,32892.82,1.012698
cleveland_0487,cleveland,487,41.459738,-81.575853,451507.88,4589554.41,452307.88,4590354.41,EPSG:32617,562,136,136,1,136,1.0,1.499587,0.418468,1.352878,0.377528,0.997341,448,136,45,9,0.514706,0.330882,0.066176,56.0,12545.04,1.00165
vancouver_0017,vancouver,17,49.239972,-123.185327,486109.99,5453749.41,486909.99,5454549.41,EPSG:32610,776,206,206,2,205,0.9951,1.547487,0.431834,1.461441,0.407823,0.994618,640,205,79,23,0.42439,0.385366,0.112195,51.02,16325.06,0.999281
cairo_1448,cairo,1448,30.193226,31.630277,367743.78,3340589.41,368543.78,3341389.41,EPSG:32636,198,50,50,3,48,0.96,1.441916,0.402374,1.465197,0.408871,0.999359,156,48,10,0,0.520833,0.208333,0.0,106.36,8296.03,1.004771
detroit_0705,detroit,705,42.429175,-82.946791,339456.5,4698864.74,340256.5,4699664.74,EPSG:32617,596,142,142,1,142,1.0,1.436273,0.4008,1.37286,0.383104,0.999483,446,142,53,11,0.422535,0.373239,0.077465,57.19,12754.38,1.000222
chicago_0392,chicago,392,41.784282,-87.694268,441908.44,4625658.65,442708.44,4626458.65,EPSG:32616,1210,300,300,1,300,1.0,1.421907,0.396791,1.368816,0.381975,0.999737,1056,300,88,8,0.626667,0.293333,0.026667,46.1,24339.71,1.001048
brasilia_2000,brasilia,2000,-15.748292,-47.778972,201803.82,8256545.62,202603.82,8257345.62,EPSG:32723,248,68,68,3,66,0.9706,1.412393,0.394136,1.314448,0.366804,0.999859,188,66,40,8,0.181818,0.606061,0.121212,86.49,8129.97,1.011166
brasilia_2428,brasilia,2428,-15.641682,-47.635846,217003.82,8268545.62,217803.82,8269345.62,EPSG:32723,300,89,89,2,88,0.9888,1.590401,0.44381,1.716189,0.478912,0.991371,244,88,64,2,0.034091,0.727273,0.022727,83.88,10232.77,1.015591
brasilia_0975,brasilia,975,-16.019983,-47.99186,179403.82,8226145.62,180203.82,8226945.62,EPSG:32723,186,54,54,1,54,1.0,1.506322,0.420347,1.521291,0.424524,0.997016,142,54,36,2,0.018519,0.666667,0.037037,78.26,5869.26,1.013634
chicago_0776,chicago,776,41.806337,-87.617461,448308.44,4628058.65,449108.44,4628858.65,EPSG:32616,1586,435,435,3,433,0.9954,1.56405,0.436457,1.590191,0.443751,0.993455,1434,433,153,36,0.52194,0.353349,0.083141,39.42,28342.15,1.01001
denver_0129,denver,129,39.771868,-105.011935,498577.82,4402037.36,499377.82,4402837.36,EPSG:32613,2520,666,666,2,665,0.9985,1.503009,0.419423,1.52061,0.424334,0.997178,2318,665,215,18,0.595489,0.323308,0.027068,30.86,35828.99,1.010231
chicago_0587,chicago,587,41.762893,-87.655541,445108.44,4623258.65,445908.44,4624058.65,EPSG:32616,1710,428,428,3,426,0.9953,1.413465,0.394435,1.422428,0.396936,0.999847,1534,426,112,8,0.678404,0.262911,0.018779,36.7,28148.5,1.003421
bangkok_0857,bangkok,857,13.863178,100.554864,667628.23,1532740.91,668428.23,1533540.91,EPSG:32647,310,107,107,2,104,0.972,1.512447,0.422056,1.478259,0.412516,0.996704,240,104,40,36,0.134615,0.384615,0.346154,84.2,10104.01,1.006932
chicago_0050,chicago,50,41.91328,-87.801777,433108.44,4640058.65,433908.44,4640858.65,EPSG:32616,1382,355,355,1,355,1.0,1.447957,0.40406,1.490331,0.415885,0.999212,1266,355,104,4,0.642254,0.292958,0.011268,41.07,25998.96,1.016312
chicago_0896,chicago,896,41.756149,-87.568865,452308.44,4622458.65,453108.44,4623258.65,EPSG:32616,1782,441,441,2,440,0.9977,1.523877,0.425246,1.418418,0.395817,0.996079,1602,440,98,4,0.713636,0.222727,0.009091,37.72,30216.03,1.003057
chicago_0378,chicago,378,42.014781,-87.706431,441108.44,4651258.65,441908.44,4652058.65,EPSG:32616,1448,388,388,2,387,0.9974,1.556656,0.434393,1.512616,0.422104,0.993988,1342,387,95,25,0.643411,0.245478,0.064599,39.77,26684.78,1.002688
chicago_0376,chicago,376,42.000371,-87.706272,441108.44,4649658.65,441908.44,4650458.65,EPSG:32616,1506,394,394,2,393,0.9975,1.523356,0.425101,1.493981,0.416903,0.996109,1370,393,140,8,0.572519,0.356234,0.020356,37.63,25851.16,1.012389
brasilia_2412,brasilia,2412,-15.641592,-47.643302,216203.82,8268545.62,217003.82,8269345.62,EPSG:32723,274,79,79,1,79,1.0,1.510247,0.421442,1.477479,0.412298,0.996818,206,79,46,6,0.050633,0.582278,0.075949,83.46,8596.16,1.01885
chicago_0537,chicago,537,41.762837,-87.665164,444308.44,4623258.65,445108.44,4624058.65,EPSG:32616,2292,584,584,1,584,1.0,1.520932,0.424424,1.472297,0.410852,0.996245,2108,584,153,9,0.67637,0.261986,0.015411,33.4,35203.66,1.003936
chicago_0144,chicago,144,41.949567,-87.763623,436308.44,4644058.65,437108.44,4644858.65,EPSG:32616,1878,482,482,1,482,1.0,1.535079,0.428372,1.486977,0.414949,0.995415,1686,482,199,7,0.549793,0.412863,0.014523,37.61,31779.33,1.004228
detroit_0004,detroit,4,42.237041,-83.212338,317056.5,4678064.74,317856.5,4678864.74,EPSG:32617,686,176,176,1,176,1.0,1.567083,0.437303,1.375884,0.383948,0.99323,612,176,54,4,0.596591,0.306818,0.022727,52.58,16090.73,1.000439
chicago_0345,chicago,345,41.777018,-87.703816,441108.44,4624858.65,441908.44,4625658.65,EPSG:32616,1930,491,491,1,491,1.0,1.57825,0.440419,1.567021,0.437286,0.992368,1752,491,150,15,0.643585,0.305499,0.03055,37.06,32460.86,1.009341
chicago_0761,chicago,761,41.698259,-87.616426,448308.44,4616058.65,449108.44,4616858.65,EPSG:32616,1544,380,380,4,375,0.9868,1.474885,0.411574,1.375275,0.383778,0.998374,1374,375,88,2,0.717333,0.234667,0.005333,40.16,27592.63,1.000297
chicago_0875,chicago,875,41.734485,-87.578293,451508.44,4620058.65,452308.44,4620858.65,EPSG:32616,1812,452,452,1,452,1.0,1.510145,0.421414,1.454584,0.405909,0.996823,1634,452,112,5,0.690265,0.247788,0.011062,36.72,30073.7,1.003921
brasilia_0790,brasilia,790,-16.041125,-48.029525,175403.82,8223745.62,176203.82,8224545.62,EPSG:32723,520,153,153,1,153,1.0,1.466399,0.409206,1.303572,0.363769,0.998671,420,153,94,8,0.091503,0.614379,0.052288,61.75,12967.5,1.008734
chicago_0103,chicago,103,41.783791,-87.77128,435508.44,4625658.65,436308.44,4626458.65,EPSG:32616,1798,464,464,1,464,1.0,1.438446,0.401406,1.415193,0.394917,0.999437,1610,464,125,33,0.635776,0.269397,0.071121,35.11,28259.53,1.001619
chicago_0939,chicago,939,41.69144,-87.539454,454708.44,4615258.65,455508.44,4616058.65,EPSG:32616,1310,329,329,2,328,0.997,1.549463,0.432386,1.473196,0.411103,0.994485,1204,328,85,3,0.70122,0.259146,0.009146,38.79,23354.22,1.006436
chicago_0262,chicago,262,41.791309,-87.723229,439508.44,4626458.65,440308.44,4627258.65,EPSG:32616,1760,451,451,2,450,0.9978,1.506763,0.42047,1.491396,0.416182,0.996994,1580,450,149,11,0.602222,0.331111,0.024444,34.46,27221.45,1.009686
budapest_0684,budapest,684,47.410105,19.201948,363953.39,5251906.49,364753.39,5252706.49,EPSG:32634,232,65,65,3,63,0.9692,1.555236,0.433997,1.537317,0.428996,0.994088,166,63,37,9,0.095238,0.587302,0.142857,88.73,7364.91,1.001502
denver_0262,denver,262,39.75744,-104.946559,504177.82,4400437.36,504977.82,4401237.36,EPSG:32613,524,171,171,1,171,1.0,1.568778,0.437776,1.551031,0.432824,0.993102,478,171,88,31,0.233918,0.51462,0.181287,67.94,16374.48,1.010616
chicago_0043,chicago,43,42.014077,-87.812703,432308.44,4651258.65,433108.44,4652058.65,EPSG:32616,1634,408,408,1,408,1.0,1.413614,0.394476,1.403305,0.3916,0.999845,1468,408,115,5,0.664216,0.281863,0.012255,40.53,29752.24,1.002384
vancouver_0029,vancouver,29,49.261578,-123.174412,486909.99,5456149.41,487709.99,5456949.41,EPSG:32610,1254,332,332,2,331,0.997,1.574288,0.439313,1.490385,0.4159,0.99268,1124,331,106,22,0.570997,0.320242,0.066465,44.76,25156.26,1.002446
chicago_0567,chicago,567,41.978988,-87.667409,444308.44,4647258.65,445108.44,4648058.65,EPSG:32616,2000,525,525,1,525,1.0,1.551706,0.433012,1.517284,0.423406,0.994333,1848,525,173,17,0.611429,0.329524,0.032381,36.96,34149.17,1.004253
houston_0906,houston,906,29.733207,-95.352473,272072.3,3291140.6,272872.3,3291940.6,EPSG:32615,460,122,122,2,121,0.9918,1.530054,0.42697,1.504208,0.419757,0.995719,348,121,39,15,0.338843,0.322314,0.123967,73.08,12715.99,1.00559
brasilia_2417,brasilia,2417,-15.605468,-47.642839,216203.82,8272545.62,217003.82,8273345.62,EPSG:32723,254,70,70,3,68,0.9714,1.492622,0.416524,1.578562,0.440506,0.997658,200,68,45,1,0.147059,0.661765,0.014706,81.67,8167.41,1.009609
detroit_0057,detroit,57,42.36682,-83.207174,317856.5,4692464.74,318656.5,4693264.74,EPSG:32617,1132,292,292,1,292,1.0,1.489417,0.41563,1.430689,0.399241,0.997797,1008,292,90,15,0.599315,0.308219,0.05137,47.07,23819.93,1.005908
cairo_1800,cairo,1800,30.21572,31.713081,375743.78,3342989.41,376543.78,3343789.41,EPSG:32636,346,88,88,3,86,0.9773,1.457301,0.406667,1.376033,0.383989,0.998956,256,86,50,2,0.209302,0.581395,0.023256,62.72,8028.27,1.001163
chicago_0880,chicago,880,41.770511,-87.578617,451508.44,4624058.65,452308.44,4624858.65,EPSG:32616,1466,374,374,2,373,0.9973,1.502997,0.419419,1.428942,0.398754,0.997179,1344,373,106,7,0.670241,0.284182,0.018767,41.28,27822.79,1.011204
chicago_0829,chicago,829,41.719976,-87.597399,449908.44,4618458.65,450708.44,4619258.65,EPSG:32616,1360,357,357,1,357,1.0,1.575808,0.439738,1.638721,0.457294,0.992561,1230,357,136,12,0.546218,0.380952,0.033613,38.64,23838.19,1.028873
chicago_0237,chicago,237,41.920936,-87.734338,438708.44,4640858.65,439508.44,4641658.65,EPSG:32616,1692,425,425,1,425,1.0,1.435568,0.400603,1.375034,0.38371,0.999497,1552,425,121,3,0.687059,0.284706,0.007059,42.97,33343.91,1.003844
chicago_0118,chicago,118,41.949502,-87.773274,435508.44,4644058.65,436308.44,4644858.65,EPSG:32616,1656,406,406,1,406,1.0,1.414095,0.394611,1.334827,0.37249,0.99984,1484,406,86,7,0.731527,0.211823,0.017241,39.66,29510.03,0.999203
chicago_0953,chicago,953,41.69869,-87.5299,455508.44,4616058.65,456308.44,4616858.65,EPSG:32616,1632,408,408,1,408,1.0,1.458713,0.407061,1.399524,0.390544,0.998914,1462,408,116,12,0.664216,0.284314,0.029412,43.8,32016.06,1.005137
chicago_0312,chicago,312,41.841804,-87.714161,440308.44,4632058.65,441108.44,4632858.65,EPSG:32616,1734,427,427,1,427,1.0,1.44516,0.40328,1.371061,0.382602,0.999282,1558,427,89,10,0.728337,0.208431,0.023419,38.82,30237.13,1.004562
cleveland_0177,cleveland,177,41.401285,-81.718894,439507.88,4583154.41,440307.88,4583954.41,EPSG:32617,900,240,240,1,240,1.0,1.554143,0.433692,1.493929,0.416889,0.994164,776,240,90,18,0.466667,0.375,0.075,54.8,21263.24,1.009841
detroit_0090,detroit,90,42.345408,-83.196712,318656.5,4690064.74,319456.5,4690864.74,EPSG:32617,1142,304,304,2,302,0.9934,1.55214,0.433133,1.455152,0.406068,0.994303,1000,302,121,21,0.490066,0.400662,0.069536,45.76,22882.48,1.010228
chicago_0717,chicago,717,41.683796,-87.625901,447508.44,4614458.65,448308.44,4615258.65,EPSG:32616,1808,479,479,2,478,0.9979,1.592098,0.444283,1.662533,0.463939,0.991227,1634,478,167,19,0.554393,0.349372,0.039749,38.99,31855.09,1.015671
chicago_0802,chicago,802,41.748747,-87.607287,449108.44,4621658.65,449908.44,4622458.65,EPSG:32616,2062,514,514,2,513,0.9981,1.565985,0.436996,1.4557,0.406221,0.993312,1878,513,112,10,0.723197,0.218324,0.019493,35.39,33297.52,1.005549
chicago_0094,chicago,94,41.963846,-87.783102,434708.44,4645658.65,435508.44,4646458.65,EPSG:32616,1074,288,288,1,288,1.0,1.546237,0.431486,1.545129,0.431176,0.994701,986,288,94,16,0.576389,0.326389,0.055556,49.4,24354.24,1.00631
chicago_0715,chicago,715,41.669385,-87.625761,447508.44,4612858.65,448308.44,4613658.65,EPSG:32616,1586,397,397,1,397,1.0,1.509361,0.421195,1.452474,0.405321,0.996863,1426,397,113,7,0.662469,0.284635,0.017632,39.03,27831.43,1.008133
minneapolis_0274,minneapolis,274,44.930569,-93.321614,474221.29,4974887.85,475021.29,4975687.85,EPSG:32615,684,183,183,2,179,0.9781,1.462914,0.408234,1.345878,0.375574,0.998784,586,179,47,22,0.569832,0.26257,0.122905,69.45,20487.46,0.999995
chicago_0408,chicago,408,41.899562,-87.695515,441908.44,4638458.65,442708.44,4639258.65,EPSG:32616,1116,319,319,2,318,0.9969,1.556512,0.434353,1.511199,0.421708,0.993998,984,318,100,58,0.481132,0.314465,0.18239,48.78,24000.24,1.0152
denver_0349,denver,349,39.764625,-104.909193,507377.82,4401237.36,508177.82,4402037.36,EPSG:32613,712,189,189,4,185,0.9788,1.566521,0.437146,1.516328,0.423139,0.993272,582,185,82,14,0.389189,0.443243,0.075676,55.6,16178.32,1.005942
chicago_0445,chicago,445,41.81316,-87.684948,442708.44,4628858.65,443508.44,4629658.65,EPSG:32616,1046,285,285,2,284,0.9965,1.586095,0.442608,1.536942,0.428892,0.991731,944,284,95,27,0.542254,0.334507,0.09507,40.58,19153.3,1.006352
chicago_0803,chicago,803,41.755952,-87.607355,449108.44,4622458.65,449908.44,4623258.65,EPSG:32616,1974,491,491,1,491,1.0,1.447956,0.40406,1.408406,0.393023,0.999212,1784,491,115,9,0.708758,0.234216,0.01833,36.26,32344.47,1.003995
chicago_0065,chicago,65,41.776455,-87.790444,433908.44,4624858.65,434708.44,4625658.65,EPSG:32616,1430,381,381,2,380,0.9974,1.553916,0.433629,1.558236,0.434834,0.99418,1312,380,118,22,0.6,0.310526,0.057895,37.65,24696.81,1.01229
chicago_0934,chicago,934,41.655413,-87.539153,454708.44,4611258.65,455508.44,4612058.65,EPSG:32616,1008,265,265,2,264,0.9962,1.563368,0.436266,1.560409,0.435441,0.993505,890,264,81,25,0.579545,0.306818,0.094697,47.6,21182.9,1.010158
chicago_0874,chicago,874,41.72728,-87.578229,451508.44,4619258.65,452308.44,4620058.65,EPSG:32616,1480,386,386,1,386,1.0,1.494388,0.417017,1.478607,0.412613,0.99758,1346,386,114,21,0.624352,0.295337,0.054404,38.31,25858.46,1.005788
denver_0258,denver,258,39.728607,-104.946581,504177.82,4397237.36,504977.82,4398037.36,EPSG:32613,1124,298,298,1,298,1.0,1.589781,0.443637,1.468395,0.409764,0.991423,1008,298,129,11,0.493289,0.432886,0.036913,42.99,21665.07,1.002599
chicago_0301,chicago,301,41.762549,-87.713282,440308.44,4623258.65,441108.44,4624058.65,EPSG:32616,1168,299,299,3,297,0.9933,1.433613,0.400057,1.455263,0.406099,0.999536,1046,297,102,8,0.602694,0.343434,0.026936,43.64,22826.1,1.001357
chicago_0676,chicago,676,41.698154,-87.635654,446708.44,4616058.65,447508.44,4616858.65,EPSG:32616,1524,378,378,2,377,0.9974,1.525175,0.425608,1.527428,0.426237,0.996005,1332,377,97,7,0.647215,0.257294,0.018568,37.13,24728.72,1.005046
chicago_0169,chicago,169,41.942426,-87.753887,437108.44,4643258.65,437908.44,4644058.65,EPSG:32616,1262,310,310,1,310,1.0,1.52957,0.426835,1.524879,0.425526,0.995748,1084,310,93,9,0.612903,0.3,0.029032,41.56,22527.33,1.006253
chicago_0234,chicago,234,41.899322,-87.734091,438708.44,4638458.65,439508.44,4639258.65,EPSG:32616,974,265,265,3,263,0.9925,1.542363,0.430404,1.448472,0.404204,0.994955,868,263,69,32,0.581749,0.262357,0.121673,56.01,24422.44,1.001404
chicago_0387,chicago,387,41.748256,-87.69388,441908.44,4621658.65,442708.44,4622458.65,EPSG:32616,1258,318,318,2,317,0.9969,1.44089,0.402088,1.387182,0.387101,0.999383,1150,317,94,1,0.662461,0.29653,0.003155,41.06,23610.12,1.008369
houston_0163,houston,163,29.651134,-95.499278,257672.3,3282340.6,258472.3,3283140.6,EPSG:32615,234,80,80,3,73,0.9125,1.558208,0.434826,1.769745,0.493857,0.993878,170,73,41,21,0.027397,0.561644,0.287671,91.89,7810.85,1.359108
cairo_2053,cairo,2053,30.238087,31.787612,382943.78,3345389.41,383743.78,3346189.41,EPSG:32636,210,58,58,2,57,0.9828,1.575724,0.439714,1.455532,0.406174,0.992567,138,57,32,8,0.0,0.561404,0.140351,102.79,7092.67,1.003306
brasilia_1715,brasilia,1715,-15.624817,-47.82949,196203.82,8270145.62,197003.82,8270945.62,EPSG:32723,80,32,32,6,27,0.8438,1.376055,0.383996,1.371152,0.382627,0.999978,56,27,12,10,0.0,0.444444,0.37037,93.15,2608.13,1.004845
houston_0901,houston,901,29.697138,-95.351631,272072.3,3287140.6,272872.3,3287940.6,EPSG:32615,310,76,76,1,76,1.0,1.518617,0.423778,1.546713,0.431618,0.996373,228,76,44,2,0.223684,0.578947,0.026316,80.15,9137.58,1.022795
portland_0260,portland,260,45.573324,-122.667328,525556.84,5046296.47,526356.84,5047096.47,EPSG:32610,656,180,180,3,178,0.9889,1.463627,0.408433,1.460739,0.407627,0.998761,568,178,100,8,0.337079,0.561798,0.044944,48.93,13895.06,1.003462
chicago_0952,chicago,952,41.691485,-87.529841,455508.44,4615258.65,456308.44,4616058.65,EPSG:32616,998,250,250,3,248,0.992,1.568059,0.437575,1.662766,0.464004,0.993157,872,248,81,6,0.600806,0.326613,0.024194,41.44,18066.85,1.020059
vancouver_0003,vancouver,3,49.261523,-123.207398,484509.99,5456149.41,485309.99,5456949.41,EPSG:32610,918,252,252,1,252,1.0,1.520663,0.424349,1.33084,0.371378,0.99626,800,252,67,35,0.527778,0.265873,0.138889,55.62,22468.9,0.999141
houston_1157,houston,1157,29.784579,-95.304033,276872.3,3296740.6,277672.3,3297540.6,EPSG:32615,280,78,78,1,78,1.0,1.594823,0.445044,1.591888,0.444225,0.990993,230,78,36,6,0.282051,0.461538,0.076923,86.77,9977.98,1.026135
cairo_1767,cairo,1767,30.208421,31.704865,374943.78,3342189.41,375743.78,3342989.41,EPSG:32636,128,37,37,3,34,0.9189,1.571486,0.438532,1.600419,0.446606,0.992896,78,34,19,9,0.0,0.558824,0.264706,97.37,3797.61,1.080075
hanoi_0360,hanoi,360,21.272191,105.406317,541751.27,2351926.51,542551.27,2352726.51,EPSG:32648,156,35,35,1,35,1.0,1.539695,0.42966,1.393637,0.388902,0.995126,88,35,16,4,0.085714,0.457143,0.114286,137.47,6048.71,1.001125
chicago_0678,chicago,678,41.712564,-87.635796,446708.44,4617658.65,447508.44,4618458.65,EPSG:32616,1322,342,342,3,316,0.924,1.494977,0.417181,1.629957,0.454848,0.997553,1086,316,120,7,0.541139,0.379747,0.022152,43.62,23773.74,1.012308
chicago_0941,chicago,941,41.705851,-87.539574,454708.44,4616858.65,455508.44,4617658.65,EPSG:32616,1362,344,344,2,343,0.9971,1.510039,0.421384,1.415071,0.394883,0.996828,1230,343,95,7,0.664723,0.276968,0.020408,39.33,24187.55,1.009218
chicago_0644,chicago,644,41.806178,-87.646352,445908.44,4628058.65,446708.44,4628858.65,EPSG:32616,1096,303,303,2,302,0.9967,1.571112,0.438427,1.545816,0.431368,0.992925,966,302,92,31,0.5,0.304636,0.102649,37.53,18201.23,1.008173
chicago_0647,chicago,647,41.827793,-87.646569,445908.44,4630458.65,446708.44,4631258.65,EPSG:32616,1908,540,540,2,539,0.9981,1.454448,0.405871,1.463425,0.408377,0.999038,1776,539,144,66,0.575139,0.267161,0.122449,35.99,31959.34,1.007533
detroit_0720,detroit,720,42.429339,-82.937071,340256.5,4698864.74,341056.5,4699664.74,EPSG:32617,694,169,169,1,169,1.0,1.407846,0.392867,1.315681,0.367148,0.999904,542,169,48,10,0.491124,0.284024,0.059172,54.63,14804.56,0.998992
chicago_0120,chicago,120,41.963912,-87.773449,435508.44,4645658.65,436308.44,4646458.65,EPSG:32616,1800,457,457,2,456,0.9978,1.478563,0.412601,1.449942,0.404614,0.998237,1642,456,130,6,0.664474,0.285088,0.013158,38.45,31567.05,1.00715
chicago_0170,chicago,170,41.94963,-87.753972,437108.44,4644058.65,437908.44,4644858.65,EPSG:32616,1732,424,424,1,424,1.0,1.431083,0.399351,1.372163,0.382909,0.999584,1548,424,104,7,0.712264,0.245283,0.016509,39.26,30461.94,1.002942
cairo_1921,cairo,1921,30.22326,31.746232,378943.78,3343789.41,379743.78,3344589.41,EPSG:32636,146,38,38,2,37,0.9737,1.382509,0.385796,1.349124,0.37648,0.999997,92,37,21,5,0.027027,0.567568,0.135135,74.61,3432.27,1.001361
chicago_0591,chicago,591,41.791713,-87.655835,445108.44,4626458.65,445908.44,4627258.65,EPSG:32616,1766,433,433,1,433,1.0,1.56789,0.437528,1.545568,0.431299,0.993169,1600,433,98,4,0.73903,0.226328,0.009238,39.19,31355.69,1.000725
chicago_0588,chicago,588,41.770098,-87.655614,445108.44,4624058.65,445908.44,4624858.65,EPSG:32616,1822,454,454,1,454,1.0,1.561116,0.435638,1.55276,0.433306,0.993669,1656,454,121,3,0.693833,0.26652,0.006608,37.87,31354.56,1.003123
cairo_1799,cairo,1799,30.208503,31.713175,375743.78,3342189.41,376543.78,3342989.41,EPSG:32636,282,75,75,6,64,0.8533,1.412922,0.394283,1.332361,0.371802,0.999853,200,64,43,1,0.234375,0.671875,0.015625,68.0,6799.58,1.003247
minneapolis_0832,minneapolis,832,44.959766,-93.118913,490221.29,4978087.85,491021.29,4978887.85,EPSG:32615,1240,360,360,5,356,0.9889,1.52977,0.42689,1.458906,0.407115,0.995736,1090,356,75,80,0.539326,0.210674,0.224719,48.4,26472.55,1.011184
detroit_0433,detroit,433,42.433805,-83.092818,327456.5,4699664.74,328256.5,4700464.74,EPSG:32617,492,143,143,1,143,1.0,1.518342,0.423702,1.612497,0.449976,0.996388,414,143,70,18,0.265734,0.48951,0.125874,63.27,13097.15,1.038171
chicago_0226,chicago,226,41.841683,-87.733431,438708.44,4632058.65,439508.44,4632858.65,EPSG:32616,1510,392,392,1,392,1.0,1.594479,0.444948,1.583772,0.44196,0.991023,1386,392,123,12,0.627551,0.313776,0.030612,40.33,28031.49,1.024996
